term,coef,std_err,t,p_value,infer_method,p_value_resampled,ci_low_resampled,ci_high_resampled,resample_count,event_time,ci_low,ci_high
evt_m4,-0.0010192978925175344,0.019890942146836444,-0.051244324426314256,0.9591308324352386,permutation,1.0,-0.06886983251701384,0.05237462024957554,60,-4,-0.040005544500316965,0.0379669487152819
evt_m3,0.027893823400538968,0.013755029723000137,2.0278999000559765,0.04257046535473676,permutation,0.47540983606557374,-0.06416817860103353,0.059108883418746566,60,-3,0.0009339651434586982,0.05485368165761924
evt_m2,-0.011309247576388282,0.010998383068411898,-1.0282645645312363,0.3038253948858177,permutation,0.6229508196721312,-0.06671829000568535,0.03729962146203808,60,-2,-0.0328660783904756,0.010247583237699039
evt_p0,0.021474870999802276,0.020236017192930476,1.0612202388968417,0.2885898237442708,permutation,0.39344262295081966,-0.04022100905345594,0.03928437724941294,60,0,-0.018187722698341457,0.06113746469794601
evt_p1,-0.005597147977814909,0.027574204225881204,-0.20298493229267572,0.839146809342155,permutation,0.7868852459016393,-0.04254480921442378,0.03930940387245078,60,1,-0.05964258826054207,0.04844829230491225
evt_p2,0.0041825702242338746,0.02741909806519227,0.15254222492254488,0.8787592894203345,permutation,0.8688524590163934,-0.07421199643548221,0.04690367007039831,60,2,-0.04955886198354298,0.05792400243201072
evt_p3,-0.040552877757975614,0.02118698135098622,-1.9140469841442487,0.055614152651942805,permutation,0.32786885245901637,-0.08601727098500953,0.0693015926094111,60,3,-0.08207936120590861,0.0009736056899573783
evt_p4,-0.06486919637750649,0.016004289367426625,-4.053238159360836,5.0513531514979974e-05,permutation,0.11475409836065574,-0.07915597917977577,0.05963961559225687,60,4,-0.09623760353766267,-0.0335007892173503
